1859,Claritromicina,Klacid Pediátrico,Granulado para suspensão oral,25 mg/ml,"BGP Products, Unipessoal Lda.",False,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1860,Claritromicina,Klacid,Comprimido revestido,500 mg,"BGP Products, Unipessoal Lda.",False,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1861,Claritromicina,Claritromicina Hikma,Pó para solução para perfusão,500 mg,"Hikma Farmacêutica (Portugal), S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1862,Claritromicina,Claritromicina Generis 250 mg comprimidos revestidos,Comprimido revestido,250 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1863,Claritromicina,Claritromicina ratiopharm 500 mg comprimidos revestidos,Comprimido revestido,500 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1864,Claritromicina,Claritromicina Bluepharma,Comprimido revestido,250 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1865,Claritromicina,Claritromicina Bluepharma,Comprimido revestido,500 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1866,Claritromicina,Claritromicina ToLife 500 mg Comprimidos Revestidos,Comprimido revestido,500 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1867,Claritromicina,Klacid,Comprimido revestido,250 mg,"BGP Products, Unipessoal Lda.",False,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1868,Claritromicina,Klacid OD,Comprimido de libertação modificada,500 mg,"BGP Products, Unipessoal Lda.",False,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1869,Claritromicina,Claritromicina Alter 500 mg Comprimidos Revestidos,Comprimido revestido,500 mg,"Alter, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1870,Claritromicina,Claritromicina Azevedos,Comprimido revestido por película,500 mg,"Laboratórios Azevedos - Indústria Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1871,Claritromicina,Claritromicina Pharmakern 500 mg,Comprimido revestido por película,500 mg,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1872,Claritromicina,Claritromicina Farmoz 250 mg Comprimidos Revestidos,Comprimido revestido,250 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1873,Claritromicina,Claritromicina Farmoz 500 mg Comprimidos Revestidos,Comprimido revestido,500 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1874,Claritromicina,Claritromicina Tetrafarma 500 mg Comprimidos revestidos,Comprimido revestido,500 mg,"Tetrafarma - Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1875,Claritromicina,Claritromicina ToLife 250 mg Comprimidos Revestidos,Comprimido revestido,250 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1876,Claritromicina,Claritromicina Bluepharma LP,Comprimido de libertação prolongada,500 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1877,Claritromicina,Claritromicina ratiopharm 250 mg comprimidos revestidos,Comprimido revestido,250 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1878,Claritromicina,Claritromicina Farmoz OD,Comprimido de libertação modificada,500 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",False,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1879,Claritromicina,Claritromicina Generis,Comprimido revestido por película,500 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1880,Claritromicina,Klacid Pediátrico,Granulado para suspensão oral,50 mg/ml,"BGP Products, Unipessoal Lda.",False,Autorizado,Comercializado,"{Infeção da garganta, Sinusite, Otite média, Infeção do trato respiratório, Bronquite, Pneumonia, Infeção cutânea, Infeção estomatológica, Abcesso dentário, Úlcera duodenal}"
1881,Cleboprida,Clebutec,Comprimido,0.5 mg,"Almirall, S.A",False,Autorizado,Comercializado,"{Gastrite, Gastroduodenite, Dispepsia, Aerofagia, Esofagite}"
1882,Clemastina,Tavégyl,Comprimido,1 mg,"Stada, Lda.",False,Autorizado,Comercializado,{Rinite alérgica}
1883,Clemastina,Clemastinum WZF IP,Solução injetável,2 mg/2 ml,"Inovemed - Produtos Farmacêuticos, Lda.",False,Autorizado,Comercializado,{Rinite alérgica}
1884,Clindamicina,Clincina,Solução injetável,600 mg/4 ml,"Labesfal - Laboratórios Almiro, S.A.",True,Autorizado,Comercializado,"{Infeção do trato respiratório superior, Amigdalite, Faringite, Sinusite, Otite média, Escarlatina, Infeção do trato respiratório inferior, Bronquite, Pneumonia, Empiema, Abcesso pulmonar, Infeção cutânea, Acne, Furúnculo, Celulite, Impetigo, Abcesso, Ferida infetada, Erisipela, Paroníquia (panarício), Infeção óssea, Infeção articular, Osteomielite, Artrite séptica, Infeção ginecológica, Endometrite, Infeção vaginal, Abcesso tubo-ovárico, Salpingite, Doença inflamatória pélvica, Cervicite por chlamydia trachomatis, Infeção intra-abdominal, Peritonite, Abcesso abdominal, Septicémia, Endocardite, Abcesso peridentário, Periodontite, Infeção por plasmodium falciparum}"
1885,Clindamicina,Zindaclin 1 %,Gel,10 mg/g,Canute Pharma (Ireland) Limited,False,Autorizado,Comercializado,"{Infeção do trato respiratório superior, Amigdalite, Faringite, Sinusite, Otite média, Escarlatina, Infeção do trato respiratório inferior, Bronquite, Pneumonia, Empiema, Abcesso pulmonar, Infeção cutânea, Acne, Furúnculo, Celulite, Impetigo, Abcesso, Ferida infetada, Erisipela, Paroníquia (panarício), Infeção óssea, Infeção articular, Osteomielite, Artrite séptica, Infeção ginecológica, Endometrite, Infeção vaginal, Abcesso tubo-ovárico, Salpingite, Doença inflamatória pélvica, Cervicite por chlamydia trachomatis, Infeção intra-abdominal, Peritonite, Abcesso abdominal, Septicémia, Endocardite, Abcesso peridentário, Periodontite, Infeção por plasmodium falciparum}"
1886,Clindamicina,Dalacin V,Creme vaginal,20 mg/g,"Laboratórios Pfizer, Lda.",False,Autorizado,Comercializado,"{Infeção do trato respiratório superior, Amigdalite, Faringite, Sinusite, Otite média, Escarlatina, Infeção do trato respiratório inferior, Bronquite, Pneumonia, Empiema, Abcesso pulmonar, Infeção cutânea, Acne, Furúnculo, Celulite, Impetigo, Abcesso, Ferida infetada, Erisipela, Paroníquia (panarício), Infeção óssea, Infeção articular, Osteomielite, Artrite séptica, Infeção ginecológica, Endometrite, Infeção vaginal, Abcesso tubo-ovárico, Salpingite, Doença inflamatória pélvica, Cervicite por chlamydia trachomatis, Infeção intra-abdominal, Peritonite, Abcesso abdominal, Septicémia, Endocardite, Abcesso peridentário, Periodontite, Infeção por plasmodium falciparum}"
1887,Clindamicina,Dalacin C,Cápsula,150 mg,"Laboratórios Pfizer, Lda.",False,Autorizado,Comercializado,"{Infeção do trato respiratório superior, Amigdalite, Faringite, Sinusite, Otite média, Escarlatina, Infeção do trato respiratório inferior, Bronquite, Pneumonia, Empiema, Abcesso pulmonar, Infeção cutânea, Acne, Furúnculo, Celulite, Impetigo, Abcesso, Ferida infetada, Erisipela, Paroníquia (panarício), Infeção óssea, Infeção articular, Osteomielite, Artrite séptica, Infeção ginecológica, Endometrite, Infeção vaginal, Abcesso tubo-ovárico, Salpingite, Doença inflamatória pélvica, Cervicite por chlamydia trachomatis, Infeção intra-abdominal, Peritonite, Abcesso abdominal, Septicémia, Endocardite, Abcesso peridentário, Periodontite, Infeção por plasmodium falciparum}"
1888,Clindamicina,Clindamicina Labesfal,Cápsula,150 mg,"Labesfal - Laboratórios Almiro, S.A.",False,Autorizado,Comercializado,"{Infeção do trato respiratório superior, Amigdalite, Faringite, Sinusite, Otite média, Escarlatina, Infeção do trato respiratório inferior, Bronquite, Pneumonia, Empiema, Abcesso pulmonar, Infeção cutânea, Acne, Furúnculo, Celulite, Impetigo, Abcesso, Ferida infetada, Erisipela, Paroníquia (panarício), Infeção óssea, Infeção articular, Osteomielite, Artrite séptica, Infeção ginecológica, Endometrite, Infeção vaginal, Abcesso tubo-ovárico, Salpingite, Doença inflamatória pélvica, Cervicite por chlamydia trachomatis, Infeção intra-abdominal, Peritonite, Abcesso abdominal, Septicémia, Endocardite, Abcesso peridentário, Periodontite, Infeção por plasmodium falciparum}"
1889,Clindamicina + Peróxido de benzoílo,Duac,Gel,10 mg/g + 50 mg/g,"Laboratórios Farmacêuticos Stiefel (Portugal), Lda.",False,Autorizado,Comercializado,{Acne}
1890,Clindamicina + Peróxido de benzoílo,Duoclin,Gel,10 mg/g + 50 mg/g,"IFC Skincare Portugal - Produtos Dermatológicos, Unip., Lda.",False,Autorizado,Comercializado,{Acne}
1891,Clindamicina + Tretinoína,Acnatac,Gel,10 mg/g + 0.25 mg/g,"BGP Products, Unipessoal Lda.",False,Autorizado,Comercializado,{Acne}
1892,Clioquinol + Ácido salicílico,Quinodermil As,Pomada,30 mg/g + 30 mg/g,"Laboratório Edol - Produtos Farmacêuticos, S.A.",False,Autorizado,Comercializado,"{Micose interdigital, Dermatite seborreica, Hiperqueratose}"
1893,Clobazam,Castilium,Comprimido,10 mg,"Sanofi - Produtos Farmacêuticos, Lda.",False,Autorizado,Comercializado,"{Ansiedade, Depressão, Epilepsia, Esquizofrenia}"
1894,Clobazam,Castilium,Comprimido,20 mg,"Sanofi - Produtos Farmacêuticos, Lda.",False,Autorizado,Comercializado,"{Ansiedade, Depressão, Epilepsia, Esquizofrenia}"
1895,Clobetasol,Dermovate,Solução cutânea,0.5 mg/g,"Glaxo Wellcome Farmacêutica, Lda.",False,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1896,Clobetasol,Clarelux,Espuma cutânea,0.5 mg/g,"Pierre Fabre Dermo-Cosmétique Portugal, Lda.",False,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1897,Clobetasol,Clobetasol Cantabria,Champô,0.5 mg/g,"IFC Skincare Portugal - Produtos Dermatológicos, Unip., Lda.",False,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1898,Clobetasol,Dermovate,Creme,0.5 mg/g,"Glaxo Wellcome Farmacêutica, Lda.",False,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1899,Clobetasol,Dermovate,Pomada,0.5 mg/g,"Glaxo Wellcome Farmacêutica, Lda.",False,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1900,Clobetasol,Etrivex,Champô,0.5 mg/g,Laboratorios Galderma S.A. - Sucursal em Portugal,False,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1901,Clobetasol,Clobetasol Cantabria,Creme,0.5 mg/g,"IFC Skincare Portugal - Produtos Dermatológicos, Unip., Lda.",False,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1902,Clobetasol,Clobetasol ratiopharm,Creme,0.5 mg/g,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Psoríase, Eczema, Dermatite, Líquen plano, Lúpus eritematoso discóide}"
1903,Clofarabina,Clofarabina Vivanta,Concentrado para solução para perfusão,1 mg/ml,Vivanta Generics s.r.o.,True,Autorizado,Comercializado,{}
1904,Clomifeno,Dufine,Comprimido,50 mg,"Laboratórios EFFIK, Sociedade Unipessoal, Lda.",False,Autorizado,Comercializado,{}
1905,Clomipramina,Anafranil,Comprimido revestido,10 mg,Alfasigma S.p.A.,False,Autorizado,Comercializado,"{Depressão, Transtorno obsessivo-compulsivo, Transtorno de pânico, Fobia, Enurese}"
1906,Clomipramina,Anafranil,Comprimido revestido,25 mg,Alfasigma S.p.A.,False,Autorizado,Comercializado,"{Depressão, Transtorno obsessivo-compulsivo, Transtorno de pânico, Fobia, Enurese}"
1907,Clomipramina,Anafranil,Comprimido de libertação prolongada,75 mg,Alfasigma S.p.A.,False,Autorizado,Comercializado,"{Depressão, Transtorno obsessivo-compulsivo, Transtorno de pânico, Fobia, Enurese}"
1908,Clomipramina,Anafranil,Solução injetável,25 mg/2 ml,Alfasigma S.p.A.,False,Autorizado,Comercializado,"{Depressão, Transtorno obsessivo-compulsivo, Transtorno de pânico, Fobia, Enurese}"
1909,Clonazepam,Clonazepam Bluepharma,Comprimido,2 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1910,Clonazepam,Clonazepam Bluepharma,Comprimido,0.5 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1911,Clonazepam,Rivotril,Comprimido,2 mg,Cheplapharm Arzneimittel GmbH,False,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1912,Clonazepam,Rivotril,Comprimido,0.5 mg,Cheplapharm Arzneimittel GmbH,False,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1913,Clonazepam,Zepacla,Comprimido,2 mg,"Neuraxpharm Spain, S.L.U.",True,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1914,Clonazepam,Rivotril,"Gotas orais, solução",2.5 mg/ml,Cheplapharm Arzneimittel GmbH,False,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1915,Clonazepam,Zepacla,Comprimido,1 mg,"Neuraxpharm Spain, S.L.U.",False,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1916,Clonazepam,Zepacla,Comprimido,0.5 mg,"Neuraxpharm Spain, S.L.U.",True,Autorizado,Comercializado,"{Epilepsia, Síndrome de Lennox-Gastaut, Síndrome de West}"
1917,Clonidina,Edolglau,"Colírio, solução",2.5 mg/ml,"Laboratório Edol - Produtos Farmacêuticos, S.A.",False,Autorizado,Comercializado,{Hipertensão arterial}
1918,Clonidina,Catapresan,Comprimido,0.15 mg,Glenwood GmbH Pharmazeutische Erzeugnisse,False,Autorizado,Comercializado,{Hipertensão arterial}
1919,Clonixina,Algimate,Comprimido revestido por película,125 mg,"Jaba Recordati, S.A.",False,Autorizado,Comercializado,"{Reumatismo crónico, Algia neurológica e neuromuscular, Periartrite, Tendinite, Tenossinovite, Bursite, Dismenorreia, Cefaleia (dor de cabeça)}"
1920,Clonixina,Clonix,Cápsula,300 mg,"Laboratório Medinfar - Produtos Farmacêuticos, S.A.",False,Autorizado,Comercializado,"{Reumatismo crónico, Algia neurológica e neuromuscular, Periartrite, Tendinite, Tenossinovite, Bursite, Dismenorreia, Cefaleia (dor de cabeça)}"
1921,Clopidogrel,Clopidogrel Basi,Comprimido revestido por película,75 mg,"Laboratórios Basi - Indústria Farmacêutica, S.A",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1922,Clopidogrel,Plavix,Comprimido revestido por película,75 mg,Sanofi Winthrop Industrie,False,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1923,Clopidogrel,Clopidogrel GP,Comprimido,75 mg,"GP - Genéricos Portugueses, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1924,Clopidogrel,Clopidogrel Aurovitas,Comprimido revestido por película,75 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1925,Clopidogrel,Clopidogrel Generis Phar,Comprimido revestido por película,75 mg,"Generis Phar, Unipessoal Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1926,Clopidogrel,Clopidogrel Krival,Comprimido revestido por película,75 mg,"KRKA Farmacêutica, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1927,Clopidogrel,Clopidogrel Kaissan,Comprimido revestido por película,75 mg,"Sandoz Farmacêutica, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1928,Clopidogrel,Clopidogrel Krka,Comprimido revestido por película,75 mg,"KRKA d.d., Novo mesto",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1929,Clopidogrel,Clopidogrel toLife,Comprimido revestido por película,75 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1930,Clopidogrel,Clopidogrel Farmoz,Comprimido revestido por película,75 mg,"Farmoz - Sociedade Técnico Medicinal, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1931,Clopidogrel,Clopidogrel Adapes,Comprimido revestido por película,75 mg,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1932,Clopidogrel,Clopidogrel Teva,Comprimido revestido por película,75 mg,Teva B.V.,True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1933,Clopidogrel,Clopidogrel Bluepharma,Comprimido revestido por película,75 mg,Bluepharma Genéricos - Comércio de Medicamentos S.A.,True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1934,Clopidogrel,Clopidogrel Atral,Comprimido revestido por película,75 mg,"Laboratórios Atral, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1935,Clopidogrel,Clopidogrel Pharmakern,Comprimido revestido por película,75 mg,"Pharmakern Portugal - Produtos Farmacêuticos, Sociedade Unipessoal, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1936,Clopidogrel,Clopidogrel Trafar,Comprimido revestido por película,75 mg,"Tetrafarma - Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1937,Clopidogrel,Clopidogrel Lumec,Comprimido revestido por película,75 mg,"Towa Pharmaceutical, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1938,Clopidogrel,Clopidogrel Cereflow,Comprimido revestido por película,75 mg,"Mepha - Investigação, Desenvolvimento e Fabricação Farmacêutica, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1939,Clopidogrel,Clopidogrel Tecnigen,Comprimido revestido por película,75 mg,"Pentafarma - Sociedade Técnico-Medicinal, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1940,Clopidogrel,Clopidogrel Vitória,Comprimido revestido por película,75 mg,"Faes Farma Portugal, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1941,Clopidogrel,Clopidogrel Refta,Comprimido revestido por película,75 mg,"Ratiopharm - Comércio e Indústria de Produtos Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1942,Clopidogrel,Clopidogrel Tecnilor,Comprimido revestido por película,75 mg,"Farma 1000 - Prod. Farmacêuticos, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1943,Clopidogrel,Clopidogrel Jaba,Comprimido revestido por película,75 mg,"Jaba Recordati, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1944,Clopidogrel,Clopidogrel Ciclum,Comprimido revestido por película,75 mg,"Ciclum Farma Unipessoal, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1945,Clopidogrel,Clopidogrel Labesfal,Comprimido revestido por película,75 mg,"Generis Farmacêutica, S.A.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1946,Clopidogrel,Clopidogrel Zentiva,Comprimido revestido por película,75 mg,Zentiva k.s.,False,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1947,Clopidogrel,Clopidogrel Alter Genéricos,Comprimido revestido por película,75 mg,"Alter Genéricos - Comercialização  de Produtos Genéricos, Lda.",True,Autorizado,Comercializado,"{Aterosclerose, Enfarte agudo do miocárdio, Acidente vascular cerebral (AVC), Doença arterial periférica, Angina de peito instável, Enfarte agudo do miocárdio, Fibrilhação auricular}"
1948,Clopidogrel + Ácido acetilsalicílico,DuoPlavin,Comprimido revestido por película,75 mg + 100 mg,Sanofi Winthrop Industrie,False,Autorizado,Comercializado,"{Aterosclerose, Acidente vascular cerebral (AVC), Enfarte agudo do miocárdio, Angina de peito instável, Enfarte agudo do miocárdio}"
